PetID,pred_0,pred_1,pred_2,pred_3,fold
52d0469f8,0.4079898,0.29380053,0.20643263,0.09177708,1
531452675,0.11544633,0.21276903,0.22470239,0.44708222,1
533916bd6,0.08134598,0.25372022,0.49157965,0.17335418,1
533f52fff,0.33633864,0.34392226,0.15019086,0.16954826,1
53923463d,0.21736223,0.31044638,0.17792675,0.29426467,1
53eda13e6,0.50709474,0.25569123,0.15176836,0.08544562,1
5419155f2,0.10256354,0.5227716,0.19284776,0.18181708,1
543130f60,0.032540403,0.16020425,0.48049915,0.32675627,1
553b61d90,0.20268828,0.33150417,0.18750201,0.2783056,1
553b720c2,0.2592383,0.285222,0.25453636,0.20100336,1
555e742f9,0.069295056,0.3215883,0.42350948,0.18560715,1
559e15485,0.41106987,0.2721421,0.19690236,0.11988571,1
56b63bfb3,0.046188362,0.18196802,0.4349062,0.33693743,1
56d6e2c8b,0.29109547,0.43213457,0.13452461,0.14224541,1
56f7b3216,0.029507384,0.11362286,0.22402239,0.6328474,1
572e98234,0.12609778,0.2676958,0.3484969,0.25770953,1
577c72b39,0.34594312,0.48151466,0.13140519,0.041137014,1
57aa560b5,0.16901107,0.26182717,0.28261295,0.28654876,1
57b35b749,0.33112723,0.36118785,0.18962678,0.118058205,1
57b57989d,0.02671966,0.08386914,0.29906926,0.5903419,1
58a10d0cd,0.1764003,0.22763972,0.3541056,0.24185437,1
58a79a8a1,0.18439664,0.28378373,0.18723609,0.34458354,1
58e24d608,0.106711835,0.1539669,0.44996434,0.28935695,1
5943167f1,0.47143435,0.34035787,0.14794196,0.040265832,1
5962cfdd9,0.062337846,0.18037196,0.5378628,0.21942739,1
5971694db,0.17908049,0.45267183,0.29206288,0.076184854,1
59f4e3255,0.08784075,0.5349021,0.36105856,0.016198583,1
59f987236,0.26156545,0.30738285,0.2915904,0.1394613,1
5a181c011,0.07880864,0.24460514,0.14090377,0.53568244,1
5a2c8a05f,0.011454154,0.059706524,0.12700428,0.80183494,1
5a3599411,0.0337111,0.08716654,0.24139935,0.637723,1
5a7207717,0.07439575,0.2734549,0.35847136,0.293678,1
5ab429fcb,0.1946492,0.25127083,0.3080531,0.24602687,1
5ab4df736,0.0461595,0.14196455,0.24768841,0.5641875,1
5aeba94a3,0.08263462,0.21870999,0.15802352,0.5406319,1
5b1e90385,0.0061902166,0.044597805,0.111518666,0.83769333,1
5bc5b2ced,0.31107643,0.31040338,0.16352294,0.21499725,1
5bf976dd7,0.10469309,0.16288301,0.3857272,0.3466967,1
5c1fa6bd2,0.04111139,0.10660703,0.20604537,0.64623624,1
5c2fdb3cd,0.6286693,0.23219311,0.09256879,0.046568774,1
5c30eceb2,0.07921482,0.20030399,0.2201142,0.50036705,1
5c62b4a8e,0.050713334,0.24365106,0.19110087,0.5145348,1
5d0551d53,0.057919234,0.21883021,0.13762653,0.58562404,1
5d1fa8ddf,0.09926625,0.24227871,0.3721673,0.28628775,1
5d5942493,0.3412342,0.29445574,0.24428855,0.12002155,1
5da6b63bc,0.167135,0.27702385,0.14968476,0.4061564,1
5ddfaab43,0.7507364,0.1566768,0.06996764,0.022619173,1
5dff15fc4,0.029584607,0.14916497,0.22858483,0.5926656,1
5dff24075,0.027154455,0.21478875,0.62482727,0.13322954,1
5e4c387b2,0.16805325,0.43471,0.36775476,0.029482042,1
5ebc60bb5,0.10874425,0.3131972,0.10852493,0.46953362,1
5f5bd40ca,0.34538862,0.2752527,0.170015,0.20934367,1
5fd83540b,0.5113181,0.2623302,0.15053043,0.075821295,1
607744326,0.04441275,0.5545237,0.370218,0.030845536,1
60c1c2fbd,0.17799349,0.51282567,0.1968464,0.11233447,1
60d72fc85,0.08661339,0.20779276,0.26497942,0.4406144,1
610c05772,0.015997529,0.034336146,0.12947358,0.82019275,1
6138cd70d,0.6037048,0.2486148,0.10264587,0.04503454,1
620ebd7ab,0.2260228,0.32420546,0.124157086,0.32561466,1
6219a1e79,0.06374915,0.49059328,0.27567437,0.16998322,1
621a16b0c,0.29065374,0.3586149,0.2222977,0.1284337,1
621b83ac7,0.17084548,0.25760385,0.17638037,0.3951703,1
622f08247,0.11568694,0.36811003,0.32582527,0.19037774,1
6295b5bc0,0.6493657,0.20831749,0.1023491,0.03996769,1
62c16fa1a,0.084407546,0.5359025,0.34056485,0.039125066,1
62dc0532f,0.18786897,0.35395935,0.21643762,0.24173403,1
630fe24e7,0.04781983,0.1822514,0.10899581,0.66093296,1
63f28922e,0.5041498,0.3755044,0.08241711,0.037928678,1
6434d0273,0.023055203,0.11153084,0.28991523,0.5754987,1
645914c88,0.40493459,0.24992967,0.2390665,0.10606928,1
648897870,0.57277787,0.25388443,0.1339729,0.039364755,1
649589d9f,0.13098003,0.3450332,0.34902173,0.17496502,1
649930cc8,0.054275326,0.22656122,0.4650984,0.254065,1
64a3f89ee,0.11395108,0.24430206,0.42558393,0.21616295,1
6561001c8,0.6589514,0.19211327,0.065234505,0.083700895,1
65f311c09,0.04867576,0.0988295,0.09986824,0.7526265,1
66064ba80,0.061541855,0.4350264,0.35931483,0.14411686,1
660cd67ed,0.09986777,0.3679959,0.43239766,0.09973878,1
662564431,0.05901915,0.445135,0.3668565,0.1289894,1
6679c179c,0.032241166,0.12110777,0.39691663,0.44973442,1
66bd449fc,0.09833798,0.21837553,0.10407462,0.57921183,1
66f6cd1cb,0.022239491,0.3462433,0.5105171,0.12100009,1
66faa15c8,0.35491246,0.3344176,0.15550078,0.15516913,1
6704c5fd7,0.16691506,0.38861498,0.20014167,0.24432832,1
672ddf4a9,0.11561745,0.16440892,0.35333285,0.36664078,1
6774f84e3,0.43471724,0.25489083,0.15696469,0.1534273,1
67994352b,0.41092724,0.20252083,0.17242065,0.21413124,1
67be298a7,0.08147711,0.33464172,0.37018204,0.21369915,1
67c74483f,0.44701028,0.3235643,0.17259231,0.05683306,1
67f174628,0.02489759,0.082291745,0.40858915,0.48422152,1
681be6214,0.046721965,0.22059114,0.28920394,0.44348297,1
683f1dfd8,0.056525085,0.15503325,0.23623884,0.5522029,1
685b2cbe4,0.43179882,0.35061383,0.09320001,0.12438732,1
68ac3848d,0.13729271,0.24072036,0.46242237,0.15956457,1
692bde33a,0.10204055,0.35692748,0.3886394,0.15239255,1
694cc5569,0.03791103,0.32108852,0.41217843,0.22882204,1
695ae7cbe,0.5912527,0.23593771,0.11777785,0.055031784,1
6984b9727,0.02151201,0.11947639,0.671026,0.18798554,1
6984c9c58,0.4900345,0.31634834,0.09097121,0.102645926,1
699ee7fa6,0.13813885,0.3225254,0.23791082,0.30142492,1
69a15acbb,0.55424464,0.24701111,0.14026217,0.058482125,1
69a1bfaa9,0.3515617,0.45837936,0.14173523,0.04832374,1
69a1c3147,0.038726497,0.18135335,0.2280071,0.5519131,1
69df3f618,0.12361319,0.58282745,0.21899064,0.074568614,1
6a5c652b5,0.1425597,0.16527504,0.31557754,0.37658775,1
6a864757b,0.05906881,0.26930645,0.3862344,0.28539032,1
6a9d18d89,0.17815396,0.29122877,0.38133204,0.14928524,1
6ac437438,0.44786486,0.37804437,0.12225896,0.051831815,1
6aeef2649,0.1329621,0.2761662,0.27410445,0.31676728,1
6b685abae,0.072638914,0.20504029,0.25858137,0.4637394,1
6b6cdfdfe,0.8370603,0.10382868,0.046529625,0.012581417,1
6b6d2c65f,0.120897025,0.34946728,0.30422384,0.22541186,1
6bd434dc9,0.6860974,0.18281406,0.056681883,0.07440663,1
6be0a8fcd,0.016366653,0.047148943,0.063059285,0.8734251,1
6c17339fe,0.06334054,0.17637329,0.3027009,0.45758525,1
6c1fa0fdb,0.09101753,0.23477386,0.16545826,0.5087504,1
6c75b9082,0.05289423,0.20886031,0.44467172,0.2935737,1
6ce342cfe,0.045878753,0.32519537,0.49704757,0.13187832,1
6d1d7bcd8,0.028563714,0.27172843,0.4449609,0.25474697,1
6d2c3b550,0.4988435,0.35930663,0.12928352,0.012566409,1
6d84d3a2f,0.2984194,0.39251328,0.14297906,0.16608827,1
6d94a56ef,0.43922448,0.2653866,0.18964341,0.10574547,1
6dc193313,0.28550932,0.29862702,0.1887459,0.22711778,1
6e09bfe1f,0.02566193,0.119814515,0.28683868,0.5676848,1
6e643eba1,0.06732951,0.2946049,0.465447,0.1726186,1
6ef02d7e9,0.06706448,0.30392998,0.368503,0.26050252,1
6f18704f7,0.085930064,0.2994164,0.5120448,0.102608755,1
6fc1c066e,0.19871613,0.28495225,0.17695512,0.33937645,1
6fef6e555,0.36354598,0.26994416,0.12830457,0.23820531,1
70112a1b9,0.37240976,0.44740808,0.14615276,0.034029398,1
7023f6b45,0.14777312,0.27290455,0.40912986,0.17019245,1
703c9a23b,0.22883105,0.40074134,0.31428608,0.056141485,1
706d1c836,0.5658167,0.23921879,0.12789284,0.06707168,1
70f92bae8,0.044172693,0.17944741,0.35483527,0.42154458,1
70fb603fd,0.105280206,0.29838115,0.2238748,0.37246388,1
714e287c7,0.009810242,0.07421339,0.16940284,0.7465735,1
7196383a7,0.13717662,0.45546928,0.33759275,0.069761306,1
71f245b82,0.06378094,0.14847358,0.410035,0.37771046,1
72d68bbd0,0.025706878,0.33391082,0.37111488,0.26926744,1
72d77924a,0.26049346,0.2788544,0.16159192,0.2990602,1
72ec92880,0.21226966,0.31967744,0.323449,0.14460386,1
72f891e55,0.0050123506,0.021927217,0.042106155,0.9309542,1
731a2ef80,0.03537323,0.17637542,0.21243492,0.57581645,1
734123308,0.06639785,0.27864677,0.33286586,0.32208952,1
736b228b9,0.1979617,0.44602567,0.2952426,0.060770027,1
73a2be705,0.2804398,0.22754559,0.33038878,0.16162583,1
73b5c37dd,0.008928525,0.043946963,0.044935353,0.9021891,1
73c4d95a2,0.05253628,0.12505741,0.29780293,0.52460337,1
73de2789e,0.34705707,0.24233831,0.10837692,0.30222768,1
746fb982c,0.044248864,0.15757762,0.41752043,0.38065305,1
74d7a26bc,0.09035036,0.19860083,0.20579527,0.50525355,1
756308d39,0.8060509,0.15368937,0.032917637,0.007342145,1
7575371db,0.023491023,0.05862189,0.2021112,0.71577585,1
75bc667ae,0.076287635,0.59166265,0.21896158,0.11308816,1
75bd3a017,0.1170065,0.35734165,0.39910826,0.12654354,1
75ee37fa5,0.062301427,0.15653053,0.47951117,0.30165687,1
75fc7829e,0.16586718,0.3306013,0.17493466,0.32859683,1
76017363e,0.09556264,0.48969406,0.3289972,0.08574615,1
7648e56db,0.05148732,0.08520517,0.11750313,0.74580437,1
7667378df,0.30565536,0.2777518,0.17986739,0.23672548,1
768fb166d,0.5760527,0.24840295,0.119462244,0.05608209,1
769d800fa,0.37265885,0.3901747,0.17787969,0.05928679,1
76aa06fb0,0.03273417,0.18376788,0.14929883,0.6341991,1
76c194060,0.087478586,0.5405901,0.18202156,0.18990971,1
76c276834,0.08461389,0.062763095,0.21805692,0.6345661,1
774bd5a80,0.046464413,0.22028048,0.29696164,0.43629345,1
775d4b52e,0.09613553,0.23187597,0.15148564,0.52050287,1
775da0afe,0.09274014,0.40080202,0.22419555,0.28226224,1
77e679018,0.26238698,0.23750728,0.28428745,0.21581829,1
7810092ba,0.17366235,0.38222155,0.2230844,0.22103171,1
7821d724c,0.055920508,0.34272796,0.4201223,0.18122928,1
784ec5ba3,0.032052185,0.100117885,0.18266608,0.6851638,1
78b07d4e0,0.0126485,0.044754278,0.15243761,0.79015964,1
78dff2667,0.64089,0.22432095,0.11737135,0.01741775,1
78fd8ce0d,0.088606715,0.15566027,0.36584425,0.38988876,1
79314275c,0.47260302,0.28167105,0.17213461,0.073591344,1
799a41eba,0.01787539,0.057033554,0.21013206,0.71495897,1
79a9a7b05,0.053843863,0.29837742,0.43862802,0.20915072,1
79b439763,0.19649015,0.2258778,0.3559486,0.22168337,1
79f8b048f,0.039958764,0.07597798,0.4212801,0.46278316,1
7a7153881,0.065983444,0.35944352,0.3998446,0.17472845,1
7a7835503,0.22776417,0.30791715,0.17551397,0.28880474,1
7aa682539,0.19668628,0.47012147,0.22026429,0.11292793,1
7bce76c66,0.53013164,0.35020736,0.09026092,0.029400064,1
7bf8a38ee,0.4430649,0.24646033,0.1648553,0.1456195,1
7c1f20f6e,0.009436825,0.04481186,0.3086474,0.6371039,1
7cd4ec150,0.048521493,0.32624075,0.33174044,0.29349732,1
7d6847fba,0.016816111,0.09499672,0.031076519,0.8571107,1
7d6d03de2,0.103045925,0.19900186,0.23689231,0.46105987,1
7df257784,0.15791416,0.28113753,0.12949586,0.43145242,1
7dfa1e78c,0.6553771,0.20547713,0.10085845,0.038287323,1
7e48ad81b,0.060849123,0.2365973,0.23544142,0.46711215,1
7e4ac998c,0.0544202,0.07936044,0.3467133,0.5195061,1
7ed037049,0.1034609,0.15551323,0.20221254,0.53881335,1
7f08520d7,0.18832733,0.48348635,0.18896621,0.13922012,1
7f59b246d,0.46603695,0.34179783,0.10893755,0.08322766,1
7f8f45a35,0.047357827,0.19686332,0.37250015,0.38327864,1
800680beb,0.09318949,0.24071306,0.21836665,0.44773078,1
800a7c025,0.0333382,0.24402273,0.5733397,0.14929938,1
80255c391,0.04599388,0.2889059,0.48710996,0.17799026,1
80599c4f4,0.45195648,0.2022004,0.12342998,0.22241317,1
8079e3a1c,0.10388675,0.15266438,0.4668142,0.27663466,1
809ca8efd,0.11743277,0.29326388,0.3010225,0.28828087,1
80cedf6b9,0.1049405,0.19536224,0.2198766,0.4798207,1
81c442177,0.08671441,0.16792458,0.22747444,0.5178865,1
81d82bda3,0.030788291,0.08495055,0.3378613,0.5463999,1
81da09ea9,0.3223328,0.43382424,0.2000165,0.043826427,1
81fddeac7,0.5303662,0.2661392,0.14736387,0.05613067,1
81ffabdc8,0.5418234,0.24512817,0.1478673,0.065181196,1
82137b39f,0.04990384,0.11613967,0.21165258,0.6223039,1
82905a82e,0.07690998,0.26694962,0.2469911,0.4091493,1
82aa52460,0.11481159,0.4936257,0.23238227,0.15918045,1
82d9cd76e,0.3853144,0.360152,0.13122973,0.12330379,1
82db604c8,0.109958604,0.31409183,0.42833853,0.14761102,1
82ea3883e,0.10497104,0.2970146,0.32153195,0.27648243,1
83166fea8,0.6098432,0.23534627,0.10711217,0.04769837,1
836b6e6f3,0.025399813,0.044536456,0.18161397,0.7484498,1
8390dbef8,0.024193771,0.096495904,0.2670646,0.61224574,1
840949648,0.423139,0.2089318,0.17762567,0.19030352,1
8421c66e6,0.075803995,0.31843135,0.25875255,0.34701207,1
8425c2a48,0.014235388,0.04785107,0.168121,0.76979256,1
843f45598,0.107834116,0.37250912,0.3183339,0.20132288,1
849ce39d4,0.1034669,0.32921988,0.20421319,0.3631,1
84d1eb4ab,0.10275541,0.22606714,0.31582418,0.35535324,1
8526200d3,0.02923069,0.1350687,0.63875246,0.19694822,1
85952663a,0.33257163,0.38839298,0.19013515,0.08890018,1
85ec1aac0,0.42156407,0.3659851,0.10388238,0.108568475,1
85fc3c314,0.46849766,0.2608246,0.17201088,0.09866686,1
86379f12f,0.22014451,0.29108343,0.2684547,0.22031738,1
86fe4ed68,0.08093099,0.38051832,0.3538338,0.18471687,1
870e7158b,0.27582923,0.57790023,0.087863475,0.058407065,1
87143ebd2,0.26416892,0.2858208,0.2067056,0.2433047,1
8773f250c,0.122446686,0.5027207,0.28752849,0.08730411,1
879c40dfa,0.36400646,0.41910815,0.14159632,0.07528909,1
87f206cea,0.46742597,0.30605996,0.106725015,0.11978902,1
88030e16e,0.15182982,0.37710512,0.38645273,0.08461234,1
881a77dfb,0.081738345,0.28012326,0.28643954,0.35169882,1
88a5b8318,0.017609417,0.1117952,0.24771398,0.62288135,1
88c07e663,0.26860154,0.25129622,0.24464753,0.23545471,1
88c193102,0.022037378,0.10756431,0.07571094,0.7946874,1
88edfa259,0.10743032,0.31381074,0.31003967,0.2687193,1
8988d22a5,0.025012204,0.10086269,0.2873875,0.58673763,1
89c2d660c,0.20975028,0.22861947,0.21012992,0.35150036,1
89dd8e9e9,0.15352245,0.6122347,0.18347962,0.05076319,1
8a2998a32,0.1856433,0.38666064,0.22234973,0.20534635,1
8a3efc6c4,0.118508115,0.24588583,0.186138,0.449468,1
8a6f301fa,0.01475965,0.05866251,0.29138353,0.63519436,1
8a9a4edd7,0.54477984,0.299134,0.111377254,0.044708915,1
8a9c5472e,0.43073666,0.255798,0.19226341,0.121201925,1
8aaff4d83,0.2712762,0.19622007,0.16212331,0.3703804,1
8ad59da0e,0.026675846,0.097697794,0.122098304,0.75352806,1
8ad784999,0.4296538,0.31857714,0.13512138,0.11664772,1
8b6f2ff52,0.34226027,0.22855663,0.20783316,0.22134995,1
8bc07d296,0.0696934,0.11806916,0.498004,0.31423342,1
8bf2cc0a1,0.06259397,0.25178722,0.52257884,0.16303997,1
8ca443ef0,0.029439915,0.06282458,0.31983182,0.5879037,1
8cc2eea7f,0.2717557,0.44517303,0.14209874,0.14097254,1
8d51c3200,0.121695325,0.3670404,0.48986024,0.021404054,1
8d83c952c,0.23241429,0.297896,0.26355255,0.20613717,1
8d91ae666,0.25971588,0.293377,0.16839202,0.27851507,1
8df0bb3b3,0.09326831,0.3151027,0.3182524,0.27337658,1
8dfc9cc69,0.1825492,0.2541324,0.2163141,0.3470043,1
8e1111452,0.4109106,0.26904845,0.21956885,0.10047207,1
8e343f4df,0.020029249,0.11591023,0.22072224,0.64333826,1
8e5356302,0.1538053,0.17389908,0.3170883,0.3552073,1
8e7c16add,0.55057263,0.32786393,0.08178036,0.039783124,1
8eb5d1d04,0.09976665,0.2966772,0.29134876,0.3122074,1
8ec043344,0.009221702,0.039034337,0.057100665,0.8946433,1
8eece1c0c,0.5111206,0.29504094,0.13652554,0.057312887,1
8f1b39562,0.09288483,0.1638085,0.3693775,0.37392917,1
8f22842c0,0.05420427,0.2331155,0.26759067,0.4450895,1
8f2c9671d,0.27961087,0.4362111,0.1370014,0.14717662,1
8f38dbd18,0.10663975,0.47754547,0.34393156,0.07188317,1
8f45b9967,0.69231164,0.1961298,0.058819085,0.052739423,1
8f90bba4c,0.048090078,0.23675087,0.40870914,0.30644983,1
8fc9d6c1a,0.06964761,0.4271686,0.317088,0.18609583,1
8fe2cf87b,0.37829983,0.3176843,0.22896707,0.075048834,1
902624c4b,0.023628436,0.08904601,0.30995506,0.5773705,1
907f77c78,0.05235583,0.10605163,0.17272927,0.66886324,1
90e582b0c,0.22602057,0.5358277,0.19414693,0.04400481,1
91298d5cf,0.144664,0.25978568,0.16988789,0.42566243,1
9141b7803,0.30474806,0.43755728,0.20651965,0.051175036,1
9167921b2,0.5955913,0.25215018,0.07662713,0.07563137,1
91736f444,0.11906606,0.41136938,0.4329841,0.03658046,1
918ae2c95,0.07836576,0.3159795,0.25789496,0.34775978,1
91c2159dd,0.1568516,0.27599347,0.3124298,0.25472513,1
91c2edae8,0.07216974,0.4571645,0.26664415,0.20402159,1
91c4cb54d,0.04247827,0.08687693,0.18118705,0.6894578,1
91d238a62,0.096257456,0.43506336,0.40395924,0.06472001,1
91df1b68f,0.12998743,0.54299027,0.2928285,0.034193814,1
91e8e97b1,0.46354938,0.3465167,0.11141714,0.07851684,1
924373704,0.0996179,0.48890352,0.29986075,0.111617826,1
92b89a666,0.012319618,0.08352369,0.2912992,0.6128575,1
92f84c5b7,0.062631436,0.27843732,0.31621203,0.34271923,1
9316ce78a,0.077786066,0.47131354,0.36737436,0.08352603,1
938bcf142,0.05141836,0.37595463,0.42971894,0.14290807,1
938de268a,0.18881597,0.29789662,0.21993864,0.2933488,1
93f758039,0.16367559,0.4892488,0.29576948,0.05130611,1
942b2ba7d,0.098630086,0.28696644,0.21051683,0.40388665,1
9468e2ed1,0.6165432,0.24671695,0.1133322,0.02340766,1
9488e6011,0.32756105,0.42964277,0.11358832,0.12920786,1
948a1a82c,0.095779955,0.12551253,0.28270638,0.49600115,1
949fbd095,0.06268591,0.1876025,0.2962394,0.45347223,1
94fa9ff25,0.4097909,0.30995023,0.24984623,0.03041263,1
950dd345b,0.116589256,0.19040805,0.32356527,0.36943737,1
954243934,0.050005693,0.48732853,0.38991857,0.072747245,1
954a6e415,0.53879726,0.294567,0.08724863,0.07938711,1
95696f11b,0.16370007,0.4833753,0.14722617,0.20569845,1
9579ad7a1,0.009779988,0.041203707,0.07673207,0.87228423,1
958a86135,0.26117986,0.41251102,0.13278647,0.1935226,1
95bc62678,0.074468255,0.26503146,0.2929247,0.3675756,1
965054b9e,0.2191855,0.4014792,0.24104875,0.13828653,1
969b9bb00,0.31446907,0.34670568,0.16939028,0.16943501,1
9725fc542,0.049035877,0.23801446,0.49900103,0.21394865,1
975091325,0.07261203,0.18071792,0.15855965,0.58811045,1
97a80f8b3,0.010693198,0.027793474,0.2074764,0.75403696,1
97b9ee40b,0.026497459,0.24823606,0.32499513,0.40027133,1
9868c3935,0.180743,0.22972378,0.100897275,0.48863593,1
9882871d9,0.20988932,0.2662141,0.24809568,0.27580088,1
98ae607d8,0.0999014,0.56424093,0.22471529,0.111142345,1
98b1b003d,0.44813728,0.28619644,0.19616218,0.06950412,1
98caf2809,0.5901754,0.24368848,0.08721527,0.078920886,1
98e1a3f01,0.12619933,0.124304526,0.2958021,0.45369405,1
98e211da3,0.03960444,0.22059762,0.36601377,0.37378418,1
9907dde11,0.053067796,0.3087639,0.58366597,0.054502334,1
992170cac,0.13655111,0.47253573,0.2670736,0.12383948,1
99aa7a5a6,0.27353692,0.21754915,0.19343495,0.315479,1
99c2ceb33,0.57635534,0.21839723,0.15154335,0.05370404,1
99ed50a86,0.055271026,0.48635998,0.3846529,0.07371604,1
9a0db11a9,0.08391852,0.25102726,0.5426781,0.12237613,1
9a5da8156,0.047728583,0.24668577,0.3753059,0.33027977,1
9a798bc44,0.4858409,0.2454712,0.093529575,0.17515832,1
9aa40019a,0.027723564,0.11244629,0.093534276,0.7662959,1
9b1b9876d,0.41548732,0.3620036,0.15413353,0.068375535,1
9b4dad348,0.6481532,0.25987947,0.066167556,0.025799759,1
9b6b350c8,0.3535283,0.23599043,0.23957807,0.17090319,1
9b8a35f8b,0.3311866,0.31710005,0.20977426,0.14193909,1
9bb035799,0.16687064,0.312254,0.32854664,0.19232869,1
9beedceb9,0.23337865,0.3140478,0.12671222,0.32586136,1
9bfddbc4c,0.34215432,0.4190494,0.13554437,0.10325192,1
9c1cbec2f,0.13993216,0.3441561,0.17904356,0.33686823,1
9c680abbe,0.29263484,0.41278824,0.17547369,0.11910323,1
9c7476c25,0.03738114,0.20732816,0.42821875,0.32707188,1
9ccf125f1,0.4462746,0.23459832,0.12258462,0.19654244,1
9cd7bfaa6,0.0076329415,0.03510918,0.1127719,0.844486,1
9ce27322b,0.05409024,0.5246231,0.34144363,0.07984308,1
9d03d5988,0.32483137,0.3875543,0.17398053,0.11363382,1
9d2fb911c,0.043237783,0.112603754,0.3682731,0.47588533,1
9d4e91ab0,0.01953484,0.10614025,0.29582316,0.57850176,1
9d66ac1e7,0.049361583,0.17377825,0.43729317,0.33956704,1
9d84fc0c5,0.035700098,0.10179043,0.5453827,0.31712678,1
9d8e58a2e,0.07662429,0.24751906,0.25450623,0.4213504,1
9dae4e297,0.096320935,0.6604379,0.21743682,0.025804408,1
9e380d9a2,0.2623676,0.25542802,0.16141857,0.32078582,1
9eca51592,0.22209343,0.21506721,0.1431342,0.41970506,1
9ef3d0eec,0.014095169,0.06694694,0.14266184,0.776296,1
9f0635623,0.14419433,0.24632743,0.27272338,0.33675486,1
9f12dbf17,0.04090279,0.09332571,0.2947355,0.571036,1
9f2948e8e,0.094097055,0.2974486,0.5037952,0.10465913,1
9fa760b69,0.05095453,0.15812069,0.37406534,0.41685945,1
9fb89d88f,0.06981483,0.2027076,0.27229145,0.4551861,1
9fe6f98a5,0.018939573,0.07441963,0.24558346,0.6610574,1
a009a2f0f,0.089426994,0.2928577,0.29702014,0.32069513,1
a0490612e,0.441208,0.27360207,0.15138085,0.13380907,1
a05674125,0.0378056,0.1106655,0.16407311,0.6874558,1
a05e81f9f,0.21563874,0.37065232,0.18153612,0.2321728,1
a07a65495,0.0382022,0.18762966,0.45527956,0.31888866,1
a08030c6f,0.03253738,0.1067051,0.22182602,0.6389315,1
a080c1037,0.22774982,0.3871675,0.15591338,0.22916922,1
a09a76aba,0.06148686,0.43272433,0.29865137,0.20713747,1
a111adc75,0.09001979,0.43702722,0.39518848,0.077764526,1
a116545f6,0.38019407,0.31766537,0.19148223,0.11065838,1
a19eea86b,0.059526585,0.21557696,0.14157194,0.58332455,1
a1e9aae7c,0.33342224,0.43756688,0.13925812,0.08975272,1
a2124f529,0.108656585,0.42869577,0.30038288,0.16226476,1
a21f183ed,0.055801105,0.1879204,0.18813498,0.5681435,1
a22499988,0.06363498,0.26833385,0.40859228,0.25943887,1
a234c6496,0.053892504,0.40401894,0.28255406,0.25953454,1
a2ac8316b,0.08363844,0.5118554,0.24898572,0.1555204,1
a32e58f2f,0.041946776,0.13097495,0.29040182,0.53667647,1
a37e46e35,0.10606463,0.61692727,0.2361296,0.040878512,1
a427984f4,0.078863814,0.2168105,0.3931417,0.311184,1
a460a6274,0.06295127,0.36150128,0.53872734,0.03682013,1
a4ba78b62,0.5903905,0.21806818,0.112427235,0.07911407,1
a5b4b663d,0.09348959,0.45477057,0.28442022,0.1673196,1
a5c1c54fe,0.734295,0.18681607,0.057637583,0.021251382,1
a5f576bb1,0.074105695,0.32894987,0.33508307,0.26186132,1
a63364c39,0.0444511,0.29088566,0.395238,0.26942524,1
a6992bbc5,0.76520014,0.15059504,0.05527287,0.028931897,1
a6ac8884b,0.059134364,0.3390245,0.45558953,0.1462516,1
a6adb9a9f,0.08552027,0.41162977,0.3668016,0.13604836,1
a73b9eafd,0.05431864,0.2546791,0.34677267,0.34422955,1
a7554fc9e,0.5916617,0.2544969,0.11967877,0.034162633,1
a7560614d,0.097978465,0.5017043,0.35646278,0.043854523,1
a79e1889c,0.28435344,0.3706412,0.15203041,0.19297493,1
a809464ca,0.09020297,0.2870335,0.32585132,0.29691222,1
a81084ff0,0.039602898,0.21509576,0.4030862,0.34221515,1
a86f09670,0.027624894,0.07355813,0.15712696,0.74169004,1
a89f8b241,0.10276937,0.23367092,0.21924338,0.44431633,1
a89fd1f1e,0.21906662,0.2809153,0.26695678,0.23306136,1
a8da358d1,0.11809994,0.2800792,0.3897679,0.21205302,1
a8e79c8c4,0.031669393,0.13742027,0.13844123,0.6924691,1
a90d6fbee,0.13559943,0.3233516,0.19383429,0.3472147,1
a92b06d0f,0.23504138,0.37535116,0.26747796,0.12212947,1
a9495309b,0.030187847,0.2655851,0.47333136,0.2308957,1
a97467fb6,0.039874278,0.24365255,0.54079485,0.17567833,1
a977f3331,0.14056647,0.31358093,0.20777123,0.3380814,1
a9e96f77b,0.403396,0.2598128,0.15813407,0.17865708,1
aa0d42c80,0.3673388,0.44617528,0.12630211,0.06018385,1
aa189a931,0.15889694,0.16897853,0.26256323,0.40956128,1
aa2a3d9c7,0.27977693,0.569129,0.12856226,0.022531835,1
aa3409a07,0.24987985,0.3575476,0.16031073,0.23226182,1
aa40c19c2,0.04960321,0.19760926,0.18385275,0.56893474,1
aa68a3672,0.012868031,0.042759832,0.078800075,0.86557204,1
ab09748d1,0.08664911,0.34473872,0.39110363,0.17750855,1
ab2c124e7,0.009586318,0.050832286,0.17440504,0.7651763,1
ab48d21e0,0.049443875,0.16744982,0.35176232,0.43134397,1
abd7dcf2c,0.366748,0.3511474,0.23732592,0.044778615,1
abf38029d,0.6449249,0.18757248,0.105568774,0.06193389,1
ac35bae60,0.4853755,0.38577738,0.09680704,0.032040037,1
ac813296c,0.070713624,0.101121955,0.32503927,0.50312513,1
ac8fa1b6c,0.23893167,0.43665767,0.2654971,0.05891366,1
acc76c678,0.018103749,0.0493732,0.11152556,0.8209975,1
acca0b2ed,0.14408328,0.26242492,0.44854653,0.14494532,1
