PetID,pred_0,pred_1,pred_2,pred_3
dba5f0e5c,0.15868314,0.32188505,0.39961225,0.11981956
28ce3c3ea,0.13824527,0.28746602,0.10118409,0.47310463
27c5bfcf1,0.24429801,0.19413018,0.17653,0.3850418
28ef05fe6,0.24884947,0.28766942,0.1450604,0.3184207
f27a94272,0.10631158,0.171578,0.15211725,0.56999314
4d3e3a146,0.16173787,0.28148675,0.34479505,0.21198034
f98750599,0.16603543,0.2201879,0.19202769,0.42174897
6cfd5f1b5,0.14359415,0.18315692,0.087436706,0.5858122
69f4a00df,0.15494221,0.43308648,0.30556965,0.106401645
12653b9bc,0.26488322,0.18350278,0.118116274,0.43349773
a963b8732,0.134076,0.2782373,0.32043213,0.26725456
a3cc5de2b,0.20415737,0.22857422,0.16646995,0.40079847
706d1c836,0.16261947,0.2680473,0.22896536,0.34036788
4c6048341,0.15553457,0.3620857,0.26867694,0.21370278
32ad56035,0.14186092,0.22900279,0.25801894,0.37111735
1663d062c,0.16126975,0.3038615,0.12755574,0.40731302
742cced96,0.12971635,0.2670608,0.16605233,0.43717054
b16b24c21,0.23788594,0.18982843,0.14899433,0.4232913
0ed23a049,0.1645569,0.32502952,0.2812794,0.22913414
200a0df49,0.19702052,0.14303492,0.117883876,0.5420607
a99e4b365,0.16249406,0.20179008,0.089891456,0.5458244
ecd574ddb,0.17876783,0.24431446,0.24855708,0.32836065
560232264,0.2056032,0.16061208,0.1339048,0.49987993
cae004390,0.10563847,0.2644124,0.18547381,0.44447532
1927c2ed2,0.30361736,0.28614265,0.22693335,0.18330665
403cf8d32,0.23639299,0.31681,0.17185438,0.27494264
41487b069,0.21861464,0.19140257,0.3240472,0.26593557
53f434ae8,0.22312826,0.22827794,0.21197495,0.33661887
8d047d078,0.22564903,0.18748042,0.13399479,0.45287576
8cd96bf75,0.10419029,0.22841643,0.16083857,0.5065547
04af86059,0.34450018,0.4199392,0.11170896,0.12385169
a4c8f64c1,0.15670794,0.21525888,0.19882862,0.42920458
b533529a6,0.119786665,0.28466326,0.3348664,0.2606837
d870d5767,0.03453652,0.3185475,0.55614185,0.09077414
7e1af1787,0.14732805,0.21281278,0.22894602,0.41091317
00c71a320,0.19115247,0.4049744,0.18205321,0.22181992
27a7a1795,0.14058377,0.28975374,0.24607311,0.32358938
65f311c09,0.2210202,0.22423652,0.24825294,0.30649033
5b3559bf2,0.07083139,0.13961445,0.30369455,0.48585963
e87214dd2,0.0758615,0.16110323,0.23052554,0.53250974
49fac4dc6,0.19322073,0.30202922,0.21143018,0.29331985
457de178d,0.30785745,0.3709463,0.19658281,0.124613486
e8ee48e12,0.11553998,0.11700846,0.112947464,0.6545041
b102f525b,0.18735015,0.26177743,0.18161595,0.36925647
83dff4077,0.13857473,0.24356256,0.20443636,0.41342634
283ce4b9b,0.16008887,0.465241,0.15643147,0.2182387
3e6fa700b,0.10125989,0.2685295,0.23102564,0.39918497
14084c784,0.18005031,0.3700639,0.31762102,0.13226476
5f19552c0,0.15201735,0.21603206,0.18225317,0.44969743
01c202740,0.17744112,0.26776993,0.20826782,0.3465211
076ec7e18,0.17080826,0.31573316,0.31695968,0.19649892
2fc5c49c1,0.15048963,0.24539597,0.26234907,0.3417653
bb0dddcf2,0.1289454,0.24214981,0.23052794,0.39837688
207c24fd3,0.101244904,0.22028174,0.17961796,0.4988554
71419d422,0.23486671,0.38872296,0.22413687,0.15227348
86c08e68b,0.25337672,0.354655,0.18255375,0.20941454
9a798bc44,0.24578032,0.13480656,0.23422521,0.38518792
076a67405,0.13308066,0.14737698,0.1454782,0.57406414
9c70eee7b,0.19363986,0.22260375,0.15362829,0.4301281
f19658d12,0.18033475,0.26742104,0.23394912,0.3182951
dfb0b0928,0.13229914,0.2578003,0.18344203,0.42645854
009239f92,0.14938591,0.21994765,0.29076672,0.33989972
e7dca0b2b,0.2125219,0.25442022,0.18653561,0.3465223
ac7edef88,0.20591083,0.16918927,0.15925051,0.4656494
a2c44393c,0.13720655,0.42394498,0.15645942,0.28238904
fb82bfecd,0.13945663,0.39088643,0.28028047,0.18937649
32ac38a9f,0.09635085,0.19771531,0.2374537,0.46848014
037b1c131,0.15211925,0.34852302,0.26954588,0.22981188
b7d2f8186,0.15755285,0.18491901,0.1481305,0.5093976
3a88e6c8f,0.14390747,0.3734354,0.29384872,0.18880841
1cdb5d61f,0.39201504,0.16058205,0.23091266,0.21649027
791e6dc19,0.20296024,0.26998782,0.16708241,0.35996953
b2566d195,0.12715343,0.18478186,0.16548659,0.5225781
2ece6b26b,0.29055685,0.22859892,0.19256856,0.2882757
9bb035799,0.14544666,0.29564613,0.24201937,0.31688786
642b0dbac,0.2011531,0.33098623,0.21028072,0.25757998
97e47e7c0,0.2506822,0.28478256,0.19309996,0.27143526
a8ba4dfa1,0.22299957,0.25674632,0.1294505,0.3908036
443682c9f,0.16450416,0.23248805,0.1723679,0.4306399
de445d837,0.1503638,0.14569935,0.15226234,0.5516745
648727065,0.1558601,0.24130182,0.17933789,0.4235002
3f3962d65,0.10875933,0.26201147,0.4053544,0.2238748
edb154f1c,0.12540641,0.16201073,0.23746262,0.47512025
f4948a23d,0.17613643,0.19403985,0.21045507,0.41936862
ece99daf7,0.18570125,0.25542173,0.13403836,0.42483866
c0858dfca,0.19625048,0.32285017,0.3127258,0.16817354
f3b29563b,0.20579402,0.2265639,0.19460107,0.373041
92c42a055,0.2776613,0.35784498,0.20676872,0.157725
8e7c16add,0.117820166,0.2771865,0.20284589,0.40214744
46d9b2934,0.18240649,0.24756938,0.14259693,0.4274272
23379775f,0.24364929,0.24124126,0.20612627,0.30898318
6d1d7bcd8,0.16897663,0.30252382,0.14082547,0.38767406
6c736e9c1,0.11896289,0.37918702,0.38456592,0.11728417
f69bd4b27,0.16065392,0.2795536,0.31686497,0.24292749
e9ec4d543,0.05834716,0.21686144,0.47797933,0.24681206
0b01864e2,0.21891363,0.17363095,0.09616451,0.5112909
3a7bcfea4,0.16053398,0.25999185,0.24713708,0.33233708
a2c9be724,0.16827145,0.22270702,0.1880707,0.42095083
82a97cd8d,0.16360629,0.3217317,0.1467947,0.36786732
199fd5d5f,0.18844865,0.21068472,0.16618887,0.43467775
f000f169a,0.15699878,0.25613216,0.17965518,0.4072139
8eece1c0c,0.21180914,0.22123624,0.23540738,0.33154723
29ffe21fe,0.30002314,0.4613177,0.09857348,0.1400857
cb474120b,0.13042477,0.3354674,0.27912602,0.25498182
d9033fea0,0.18630178,0.28249875,0.31209245,0.21910702
eee0b299c,0.20665231,0.27245203,0.18342805,0.3374676
8f32c880e,0.14199725,0.29179582,0.2808333,0.2853736
3695274de,0.11598794,0.24259478,0.22368702,0.41773024
0cdb80095,0.1519378,0.31962997,0.16653515,0.36189708
b63d76ef4,0.0914289,0.16086355,0.22040485,0.5273027
e27ac6865,0.11445513,0.24989799,0.5185428,0.11710407
d42b92c05,0.11961879,0.2596673,0.34864524,0.27206865
22d9719f8,0.14291705,0.2485344,0.183257,0.42529157
9feae89ad,0.33107296,0.24778765,0.19668576,0.22445364
4792b6d06,0.21635422,0.21921259,0.13147077,0.43296242
8ccaceef5,0.112853326,0.2459967,0.17382386,0.4673261
bc2fdee71,0.15771687,0.17073128,0.19460301,0.47694883
984efb177,0.16069691,0.20654169,0.16592929,0.4668321
f5bbf322d,0.1503528,0.30492008,0.28176782,0.2629593
f5d7daf1a,0.16872041,0.25953513,0.33755443,0.23419002
1cd970978,0.20607398,0.35045367,0.23517479,0.20829755
07558410c,0.21646538,0.37766966,0.23896785,0.16689712
abe9e2d91,0.2381798,0.27706203,0.19366202,0.29109615
90489eccb,0.2558873,0.35539922,0.15448393,0.23422955
8054aad26,0.1517224,0.21451846,0.27894673,0.3548124
adb97bde0,0.14639853,0.28658968,0.17554349,0.39146832
97f0a97ef,0.24621688,0.22720893,0.17214678,0.35442743
092fa68bd,0.29721913,0.36032256,0.1118995,0.23055881
e488a36cf,0.20460051,0.23057391,0.16282158,0.402004
081c2daa0,0.15709586,0.37705633,0.29889825,0.16694956
3a9efa973,0.13778834,0.3774465,0.17349906,0.3112661
906083f6c,0.11446626,0.22376658,0.34478077,0.31698638
02468e968,0.15154074,0.26711246,0.2893439,0.29200292
fd8f64c6d,0.20281929,0.47142223,0.22112109,0.10463739
89bec6af3,0.17472169,0.521197,0.17764737,0.12643394
872d79999,0.20215309,0.4151571,0.19526637,0.18742342
73a17e201,0.2297483,0.37311494,0.21819623,0.17894052
176ef71db,0.17289001,0.42445397,0.2567167,0.14593932
094c2c3bf,0.16573188,0.20388623,0.19505143,0.43533045
b560efa40,0.14719325,0.20604694,0.1868463,0.4599135
940b0ad69,0.648176,0.16726834,0.094469495,0.09008613
a40116bf1,0.11202119,0.16380934,0.16470636,0.5594631
5c4742e35,0.18952891,0.3031516,0.20095412,0.30636537
16472756f,0.19095539,0.1956394,0.1701654,0.4432398
d2dbe8b09,0.3495598,0.20579472,0.08945763,0.35518783
f555570eb,0.15504877,0.25024164,0.1814401,0.4132695
fc8c8d169,0.355994,0.36416942,0.1649335,0.11490311
ff125cf8d,0.26693663,0.3021275,0.19644293,0.23449293
e617dd078,0.12246182,0.30599385,0.23600899,0.33553535
0fe8ffc8e,0.17700525,0.33926234,0.119276315,0.36445612
c05adb8fe,0.15960987,0.44330943,0.19434242,0.20273829
79ef1fd27,0.10793673,0.13000102,0.21290165,0.5491606
ded8d95c0,0.21193914,0.29062316,0.08706676,0.41037092
60f9fee55,0.2099028,0.29832694,0.24794516,0.24382511
feb06d776,0.24756931,0.38452747,0.17400327,0.19389993
357707ba7,0.16045141,0.31817797,0.18456765,0.33680296
734123308,0.10709374,0.20341304,0.2764759,0.41301733
1cc98ed1d,0.10790495,0.33690766,0.1875764,0.36761102
9fe96f804,0.16481048,0.2760414,0.193161,0.36598712
bc4b95345,0.22596198,0.31742314,0.2123642,0.24425068
3163e9acf,0.2565372,0.27642897,0.11882578,0.34820807
8f22842c0,0.16539751,0.22381622,0.19434717,0.4164391
e998d6d60,0.25374013,0.19221158,0.22463864,0.32940966
e6b28fc29,0.18404907,0.23565325,0.13165504,0.44864264
a55f8d58a,0.16962652,0.25949156,0.18852594,0.38235596
8b6690d89,0.11952717,0.36188406,0.4299901,0.08859865
3666cdd80,0.23061527,0.22665323,0.20072399,0.34200752
a8c555240,0.14102247,0.36112908,0.25344655,0.24440189
7f771cce5,0.1892401,0.27656206,0.17823794,0.3559599
951352bea,0.17342454,0.3455608,0.2500244,0.23099028
39b3fe88f,0.23315378,0.15247743,0.07495255,0.53941625
1da4026cd,0.20869702,0.17418452,0.21669063,0.40042785
9e1caf559,0.25812086,0.24004099,0.34587285,0.15596527
4f75e3aa2,0.0851208,0.14035046,0.27444217,0.5000866
fa73b1181,0.08066112,0.14273082,0.3602237,0.41638434
37a8dcdce,0.12106131,0.2740363,0.258434,0.34646842
4ffbe0538,0.111834995,0.45734644,0.19644754,0.234371
80cedf6b9,0.13879474,0.22121726,0.2270794,0.41290858
b96e5f6a6,0.13681881,0.23263586,0.26480782,0.3657375
7630f3d6c,0.21023385,0.22155656,0.10982393,0.45838568
cfd4c95d9,0.2166607,0.22571556,0.18322238,0.37440136
630fe24e7,0.18475337,0.3675739,0.13725854,0.3104142
c504cbfd4,0.18159616,0.21527258,0.17845826,0.424673
51a0d55ba,0.085816115,0.2771819,0.14003412,0.49696785
dae13a47e,0.7246327,0.15253827,0.06680731,0.056021735
fe1edf930,0.16501671,0.26592276,0.16245918,0.40660137
206db8d8d,0.116622224,0.3725349,0.13571604,0.37512684
dc4e92b83,0.17500658,0.37551096,0.22855023,0.22093225
245434d5d,0.13334203,0.21732198,0.19729634,0.45203966
05ab54e3c,0.21881665,0.2998085,0.18171918,0.29965565
e0e392bfb,0.16605644,0.2421531,0.28414953,0.30764094
d596aea32,0.16058075,0.25519508,0.28471434,0.29950985
377d9bef6,0.100760624,0.18447931,0.10724525,0.6075148
35bb8ee8f,0.14828661,0.3052211,0.1850654,0.3614269
ecba82fc3,0.07494025,0.38383907,0.45733052,0.083890155
7daf7af9c,0.38828823,0.2816615,0.1495117,0.18053858
382b4212b,0.17186984,0.28454095,0.19695817,0.34663102
a72ca4ed6,0.13672513,0.24629505,0.19302665,0.42395318
467aed7e3,0.21219574,0.305145,0.23954366,0.24311559
800680beb,0.3596657,0.24824682,0.20799999,0.18408751
5b73a7ea8,0.0725094,0.27077332,0.5877359,0.06898136
63adeea51,0.19477163,0.4142695,0.13698308,0.25397578
b869dec56,0.17489488,0.25473255,0.3754651,0.19490747
ae089cd20,0.19339612,0.19186966,0.15903684,0.45569736
9cf741863,0.28809845,0.3693382,0.1367303,0.20583303
be579e6ed,0.15387253,0.22215249,0.20813514,0.41583982
308a16b6e,0.1928614,0.20776081,0.3322635,0.2671143
6c83d00bf,0.21400654,0.22448495,0.107652895,0.4538556
d1db8712e,0.12458132,0.17933081,0.2989685,0.39711937
f3c42e04b,0.10825809,0.18050955,0.19331728,0.51791507
650f2854b,0.23437323,0.24028829,0.257681,0.2676575
d22eb6266,0.16819078,0.18574692,0.25370368,0.3923586
d1052eb2d,0.17956592,0.26984537,0.17407282,0.3765159
31104de48,0.1908347,0.2138946,0.15558742,0.43968326
43b277272,0.086059935,0.37319902,0.4447179,0.09602315
cb9aa1b3a,0.14484714,0.38493118,0.24625656,0.22396511
db4995bf8,0.15205275,0.2131178,0.1969366,0.43789285
74f987b01,0.17485186,0.24513234,0.19907181,0.38094398
7e3680561,0.14641105,0.40790725,0.21122564,0.23445606
112ae92e0,0.21654926,0.29300988,0.27217463,0.21826626
46f656f13,0.2546327,0.1895053,0.18628134,0.36958066
3b1976326,0.13991122,0.41717777,0.26874045,0.17417054
e5317b212,0.2727669,0.34749192,0.15882117,0.22092003
0bf9dfa21,0.15090127,0.29999223,0.23007718,0.3190293
4ec25bc3b,0.22299229,0.32700446,0.10806009,0.34194317
6d18cc71d,0.12047739,0.15185942,0.18614984,0.5415134
cb0f41a00,0.20836577,0.3037262,0.2858007,0.20210737
31e2399a9,0.33836704,0.38813633,0.1724367,0.10105991
82ea3883e,0.23667923,0.23527704,0.12130568,0.40673807
a25c1fe02,0.13279158,0.28954718,0.22192815,0.3557331
91ef9278d,0.25447667,0.36722225,0.113359794,0.26494128
ac31057e6,0.17650032,0.21513951,0.14351523,0.46484494
fd32ce3ef,0.14934027,0.24645798,0.19277045,0.41143128
3e3743dc7,0.16381267,0.26462898,0.19007194,0.38148642
3a97c693e,0.18847203,0.3431256,0.1182736,0.35012874
b4835265a,0.1286239,0.3025696,0.13295835,0.43584815
6f665c704,0.25597546,0.28883365,0.17578351,0.27940738
97bb6502c,0.13012798,0.2580158,0.21500453,0.39685166
f376f922e,0.19480409,0.35506043,0.28190845,0.16822706
8af1b11ce,0.074993216,0.26166537,0.10762359,0.5557178
1e39a9ea7,0.16247459,0.17492144,0.14571716,0.51688683
d38ce48c2,0.19738893,0.317485,0.14204669,0.34307936
bea0802eb,0.1084641,0.16453172,0.18222015,0.544784
c9595d1f6,0.22444244,0.33296397,0.15331636,0.28927723
ddc3af1ee,0.08134078,0.14987227,0.33617854,0.43260843
6464f2352,0.18628007,0.3013657,0.25136316,0.2609911
ac6d69d99,0.084627405,0.12557745,0.1778451,0.61195004
99be827e6,0.186527,0.30670902,0.28311545,0.22364852
76c073021,0.15824161,0.37078992,0.24859785,0.22237062
2455effb8,0.07313933,0.33281183,0.49734974,0.09669909
8ff66c239,0.22051717,0.34239492,0.24767807,0.18940984
4d7dd6115,0.2805022,0.30176276,0.17079002,0.24694504
fa7c7d1be,0.20034558,0.3463117,0.3653743,0.08796844
88819fc55,0.21155414,0.3290929,0.12888755,0.33046544
8af4db3f3,0.16774535,0.18115833,0.22159979,0.42949653
5a828ec3e,0.18129158,0.45020616,0.24091186,0.1275904
e56dc823a,0.16410445,0.16129872,0.15955575,0.5150411
24731a12c,0.20392694,0.27565482,0.17781803,0.34260023
66757255c,0.22662416,0.20606664,0.19492507,0.37238413
5c039d8c1,0.26741436,0.12482184,0.31998876,0.28777507
9e3e99760,0.22130753,0.23542827,0.12585132,0.41741288
eb4eef57a,0.28247175,0.25216922,0.33611822,0.12924081
49113adb2,0.19005978,0.40164548,0.2920715,0.11622324
093cce3a1,0.17188038,0.26359522,0.16257659,0.40194783
4e9a13862,0.1172882,0.4256126,0.28268853,0.17441069
3816b16b4,0.20304474,0.20914267,0.21433918,0.3734734
1539be087,0.09063627,0.123216935,0.16337153,0.62277526
5ba0605b9,0.19923632,0.2198141,0.16685407,0.4140955
d6c60a52d,0.23718421,0.24987459,0.13654965,0.37639153
ab48d21e0,0.16895223,0.21692617,0.08800466,0.5261169
83166fea8,0.13369043,0.19901423,0.10827909,0.5590162
a89fd1f1e,0.16924593,0.20331968,0.24455845,0.38287592
40b31be60,0.17093956,0.3878384,0.3338023,0.10741972
d1265050f,0.14219329,0.3387089,0.24777016,0.27132764
4ec9289df,0.16401218,0.23629707,0.16416305,0.43552768
3a3ae56f1,0.18310343,0.20339741,0.15729032,0.45620885
e46373e2e,0.05813599,0.23846947,0.14362937,0.55976516
f3755376e,0.2533798,0.20772015,0.20418023,0.33471984
3d6f14681,0.107953295,0.29335082,0.5147855,0.08391034
e333feca8,0.2154081,0.5002088,0.13108434,0.15329874
649930cc8,0.16222784,0.22592834,0.18735498,0.42448884
9b11972b0,0.28806967,0.30517697,0.23272566,0.17402773
6d18707ee,0.21325274,0.21019104,0.16886808,0.40768814
eb90062ec,0.2692854,0.38637772,0.20235823,0.14197865
461185d51,0.16328697,0.24286772,0.2107542,0.38309112
63fda9824,0.2370028,0.20530324,0.12290637,0.4347876
f9715a897,0.17278345,0.34194785,0.19195344,0.29331526
f304e7fb3,0.13265312,0.20616996,0.17203875,0.48913816
d4ec04b8e,0.182008,0.30773196,0.29073113,0.21952891
dbf579546,0.3302228,0.31115237,0.20592842,0.15269642
fc2925be3,0.27334532,0.28284937,0.26338035,0.18042497
2e9a53eb0,0.21052918,0.261235,0.1841437,0.3440921
0f15ed6ab,0.15619452,0.2789604,0.24332042,0.32152465
933da53ee,0.17878944,0.2060891,0.1883922,0.42672926
4f6a0e54d,0.2347707,0.24543734,0.17106308,0.3487289
7bda94ad0,0.24431959,0.2858999,0.23050964,0.23927087
d14d62508,0.19705959,0.36774495,0.2698054,0.16539004
a90da3a12,0.12087893,0.19306913,0.2155751,0.47047687
3759a1d40,0.16049893,0.30831787,0.23612963,0.29505357
27ef6e605,0.22013327,0.25196517,0.13434698,0.3935546
060b52c3b,0.19590679,0.30983064,0.26179188,0.23247068
7ecaa8636,0.058124244,0.16458116,0.3452372,0.43205738
00b23513e,0.18681946,0.23907721,0.16822249,0.40588084
71f245b82,0.08256245,0.21855067,0.4553988,0.24348807
ff3d455a0,0.18410264,0.21957558,0.15687846,0.43944332
00e50c7a7,0.19715519,0.22408625,0.17396705,0.4047915
6341e0577,0.29962963,0.21803576,0.18151681,0.3008178
d8664fb93,0.21471262,0.26186696,0.16827069,0.35514975
65d10be4d,0.20247377,0.250081,0.22004718,0.32739806
783a31182,0.3961781,0.30344492,0.13558824,0.16478874
f600368fb,0.13447177,0.2619815,0.3973834,0.20616333
c32eb7405,0.18870766,0.30729666,0.21488748,0.2891082
3ee594f5a,0.193446,0.4194253,0.27330962,0.11381908
05febeea3,0.18972164,0.2440223,0.18378527,0.3824708
d92c5c2df,0.18572864,0.3123805,0.20948306,0.2924078
198a73c5e,0.18428618,0.35371065,0.26928034,0.19272283
393198f9d,0.27767134,0.36120033,0.20998171,0.15114662
d4bffbe04,0.21138951,0.18324414,0.16143279,0.44393358
1f7c7c248,0.16167709,0.23628224,0.17490454,0.4271361
457bdfb16,0.18399537,0.3846629,0.15806584,0.2732759
da4da9308,0.15601379,0.20054118,0.24410678,0.39933825
18cd75354,0.123815835,0.38522577,0.20647846,0.28447995
0eade2f7c,0.19846672,0.27037966,0.17275494,0.35839868
364e3ac89,0.017221862,0.09729887,0.047550913,0.83792835
0ce80622f,0.12413314,0.29485443,0.37409,0.20692243
619f26bfc,0.1922479,0.39929834,0.26251975,0.14593402
1d1f2ed1b,0.19300221,0.32255924,0.2658645,0.21857408
be7b65c23,0.21848819,0.12402092,0.26808324,0.38940766
e454518b8,0.27402607,0.45905977,0.14490613,0.12200803
d57b8c2fe,0.26872268,0.2287156,0.21841015,0.28415158
1534419ad,0.12210329,0.3290338,0.32835296,0.22050996
1e1727250,0.20814468,0.2672994,0.11380419,0.4107517
0b3b23c20,0.19104303,0.18661036,0.10909494,0.51325166
71e5aca0a,0.18686648,0.2557794,0.13709818,0.42025596
2b3fc0265,0.115764305,0.24461351,0.24305543,0.39656675
e825b8b9f,0.14105222,0.27744138,0.32539335,0.25611305
b6004bb5d,0.1408935,0.1647445,0.09406063,0.6003014
da5ae6aa9,0.24377815,0.273087,0.18159202,0.30154285
8132fabfd,0.13889362,0.22818461,0.45781642,0.17510533
282139c6d,0.18595026,0.3584429,0.2442881,0.21131873
19d68bcc8,0.10675154,0.34489715,0.29924303,0.24910828
268cdb435,0.18030639,0.3360157,0.19386715,0.28981075
fdffad0c0,0.20366596,0.21203649,0.23506798,0.34922957
bf456451e,0.15669745,0.39663443,0.21118541,0.23548271
9ceada263,0.21785963,0.14609432,0.11320054,0.5228455
9495fed48,0.16327262,0.5210339,0.25569418,0.059999306
b26bf64a6,0.1609115,0.2272957,0.15414825,0.45764455
d3ec31e51,0.20207638,0.26490265,0.14464314,0.38837785
71e96f977,0.097564176,0.1302033,0.1778425,0.59439003
11a3fb06e,0.17333937,0.19709247,0.14947076,0.4800974
88cdc9a60,0.18732922,0.29967815,0.19754262,0.31545
53b996932,0.15878366,0.33653563,0.25043112,0.2542496
3c8468196,0.13840565,0.19869012,0.14916915,0.5137351
1fba191e3,0.19790593,0.2134775,0.10515843,0.48345813
95b24de4a,0.1911152,0.27158675,0.18527071,0.35202733
640e18ef0,0.16209148,0.32565385,0.2814273,0.23082739
780dff088,0.11391354,0.14715102,0.3079496,0.4309858
236824e39,0.21460368,0.26892573,0.13101313,0.38545746
daeac2b84,0.12671566,0.23055963,0.15041606,0.49230865
15dc4c629,0.14923154,0.23527977,0.21797816,0.39751053
ef9154afe,0.3838128,0.36771598,0.1285503,0.119920924
b48b65ef2,0.19436644,0.29889277,0.14463064,0.36211014
9102809eb,0.23230961,0.2575666,0.24098156,0.26914224
0b110b315,0.06058074,0.24456352,0.29042637,0.40442938
e40368c38,0.10168843,0.12517364,0.13683271,0.6363052
c68bc0253,0.0653735,0.27197027,0.5797593,0.08289695
f64a1a0c4,0.18613882,0.2951193,0.15954924,0.35919264
c36ffffdc,0.17517397,0.21820244,0.18729714,0.41932645
8d83c952c,0.15783352,0.49617636,0.17631647,0.16967367
5fc06cf73,0.230524,0.3044834,0.15203284,0.31295973
6fcee4bee,0.17031065,0.24636842,0.33144626,0.2518747
3604fc814,0.18754067,0.40111646,0.088596165,0.32274672
ebe1f2665,0.24880478,0.21668635,0.1443112,0.39019766
b66a74309,0.20690247,0.23262164,0.1594319,0.40104398
3fd75e77d,0.1928659,0.28120813,0.16525455,0.36067143
288445cbd,0.11502472,0.37084088,0.114101745,0.40003264
2485efd0a,0.1871029,0.20439671,0.253887,0.3546134
b0a24f910,0.13702153,0.23910582,0.33291706,0.2909556
0ff7245bd,0.14074565,0.20047748,0.1979629,0.46081397
0fc2dc3cb,0.22555792,0.31949025,0.21071145,0.24424036
4cbc3433e,0.15709586,0.37705633,0.29889825,0.16694956
a8a3c4f49,0.25502196,0.11495951,0.06587123,0.5641473
3308b3980,0.17427363,0.19653241,0.24064161,0.38855237
8c75e5189,0.25111696,0.36561373,0.18438101,0.19888833
1c4afcc03,0.07868808,0.42247933,0.15011433,0.34871826
b5ce44276,0.103439376,0.26671228,0.13379791,0.49605042
6aa6cfaaa,0.20591174,0.29614758,0.2332424,0.26469824
faca11616,0.15438287,0.36741298,0.218334,0.25987014
c1680e63c,0.1464799,0.34547278,0.22171447,0.28633285
fa27f275a,0.092447236,0.31288502,0.51356447,0.08110329
1a51506e1,0.3292967,0.30907473,0.17409247,0.18753609
fe4b30cfb,0.1576599,0.22959131,0.2176502,0.39509857
c6d39a0fa,0.14289169,0.2819332,0.33494788,0.24022722
bea8484a3,0.13260004,0.39302662,0.26968148,0.20469183
0d4e58071,0.09869474,0.18192713,0.052591216,0.6667869
bca099371,0.21052626,0.2545315,0.16966213,0.3652801
1aa3952c1,0.19176497,0.25375146,0.179125,0.37535855
db3fce97e,0.16138574,0.41262895,0.18681377,0.23917155
f0063c5b6,0.19482693,0.34577623,0.16268842,0.2967084
600f8eb25,0.17670102,0.32142773,0.29441825,0.20745298
15e5b6d26,0.11460972,0.17886594,0.19359323,0.5129311
17c4b0394,0.10973531,0.1836885,0.13707371,0.5695025
40843af1e,0.12753753,0.32387063,0.1557029,0.39288896
f7b84bc3b,0.1704633,0.32334968,0.1629101,0.34327692
873996ad0,0.2788227,0.46978712,0.12276886,0.12862132
f3b4e3f5c,0.08168791,0.18237889,0.4121475,0.32378572
4a1702099,0.16431323,0.17288685,0.17594805,0.48685187
f7ada8363,0.24407944,0.37715095,0.09914392,0.27962565
c135c6b15,0.07502311,0.26176527,0.19792658,0.46528503
dd308e46b,0.2068538,0.20205519,0.13959634,0.45149466
bea72e6c5,0.14605293,0.29632646,0.30048308,0.25713754
f58424835,0.15236062,0.30713525,0.2102145,0.33028963
7f08520d7,0.2040018,0.32398823,0.22363634,0.24837363
0c28877b7,0.16528049,0.34265643,0.23619461,0.25586846
c4d225c88,0.19535834,0.36109993,0.24495183,0.1985899
6db506983,0.46088794,0.23283614,0.14182802,0.1644479
3e101e353,0.1497291,0.2907734,0.22425838,0.3352391
0c862b8a3,0.19619448,0.2097904,0.13134241,0.4626727
15b6026b1,0.18319921,0.2541291,0.15106475,0.41160694
a116545f6,0.280817,0.2455835,0.17382273,0.2997768
a3449e0d0,0.097078405,0.14092518,0.22497468,0.5370217
c0545b660,0.1075604,0.21489875,0.15682457,0.52071625
6fc2970d6,0.22002183,0.3334544,0.22256117,0.22396262
1d5870131,0.20587176,0.2673557,0.1861896,0.34058294
14fb52f07,0.225901,0.18428771,0.17779931,0.41201198
cbefe3979,0.13777855,0.23600568,0.41702807,0.20918769
e3672355d,0.21737368,0.3149237,0.19033006,0.27737254
f104f8045,0.28714165,0.34449953,0.17547947,0.19287935
1253241be,0.13860498,0.22200972,0.46682575,0.17255954
f7bf646ee,0.23363207,0.29331073,0.24889004,0.22416715
d09a7dda3,0.11676768,0.3472334,0.3737993,0.16219962
720db9cb3,0.20892705,0.22272123,0.11260337,0.45574835
15592a54c,0.12950888,0.2855251,0.30838025,0.27658576
0063bd7e0,0.17989443,0.233036,0.1639778,0.42309177
ef70f3263,0.19311908,0.24847353,0.17629737,0.38211003
98caf2809,0.16019368,0.31177726,0.11530989,0.41271916
205dd56e1,0.2999706,0.2584256,0.30521363,0.13639016
4e1033fe2,0.25813258,0.22458073,0.18116753,0.33611915
093a35049,0.15563026,0.31981766,0.14446838,0.3800837
300c91d3a,0.1675679,0.3464748,0.3693229,0.116634384
bbcaecdd4,0.21228477,0.18825953,0.2475473,0.35190842
ad6e56af2,0.10077195,0.48302746,0.16208087,0.25411972
b41d5c9c4,0.24513124,0.28350472,0.20204014,0.26932392
e99eda1f6,0.11563819,0.2989994,0.3548805,0.23048188
f3a9092a2,0.18496151,0.396577,0.29710326,0.121358216
c34b20922,0.14234993,0.36790925,0.1639576,0.32578322
1cc66d907,0.18530211,0.22625428,0.21530095,0.37314266
de08c8d31,0.34347475,0.5195707,0.08610311,0.050851427
e303359a7,0.19252245,0.34490517,0.21290003,0.24967237
1f470d9f4,0.1705515,0.24804637,0.26777163,0.3136305
